"reaction","days","subj"
344.2563481107428,9,"S000263"
252.48377304433689,0,"S000264"
266.0588013378319,1,"S000264"
292.2921748268968,2,"S000264"
280.7235908064382,3,"S000264"
262.9893247087384,4,"S000264"
307.20966008815884,5,"S000264"
347.994800277583,6,"S000264"
409.6238833126029,7,"S000264"
373.69805422759,8,"S000264"
371.50563044961325,9,"S000264"
234.4142465823253,0,"S000265"
266.4615727960682,1,"S000265"
324.04081331311323,2,"S000265"
337.88672272415016,3,"S000265"
337.89616944696417,4,"S000265"
377.67263789900437,5,"S000265"
448.918024665214,6,"S000265"
412.2546387682041,7,"S000265"
425.68343337172706,8,"S000265"
510.55503458832567,9,"S000265"
261.86243330893603,0,"S000266"
207.79290702615847,1,"S000266"
248.0222540194742,2,"S000266"
258.4759272689988,3,"S000266"
217.28710612924277,4,"S000266"
191.40581676883386,5,"S000266"
254.72316364355828,6,"S000266"
299.7657736677448,7,"S000266"
279.5173367485582,8,"S000266"
277.8242084943492,9,"S000266"
248.69415382039057,0,"S000267"
266.71902769351124,1,"S000267"
256.91357190134556,2,"S000267"
289.6490630780408,3,"S000267"
269.40241069048767,4,"S000267"
213.280335320404,5,"S000267"
310.14478089022947,6,"S000267"
261.3589924809277,7,"S000267"
287.5878389749261,8,"S000267"
298.8077536700396,9,"S000267"
236.77888728156162,0,"S000268"
256.5615332050786,1,"S000268"
281.9006077173983,2,"S000268"
308.16306500771054,3,"S000268"
299.6553367388184,4,"S000268"
338.58761242464254,5,"S000268"
313.8641146111866,6,"S000268"
317.97369004672703,7,"S000268"
328.6349676939512,8,"S000268"
374.8191145440879,9,"S000268"
316.329715688134,0,"S000269"
287.60126881089883,1,"S000269"
313.06099828258857,2,"S000269"
330.5019260240762,3,"S000269"
394.80366424481133,4,"S000269"
333.31317646411895,5,"S000269"
415.81636003319954,6,"S000269"
435.85345766192086,7,"S000269"
427.259211605314,8,"S000269"
455.35700838188393,9,"S000269"
294.57281616250816,0,"S000270"
298.9102397741277,1,"S000270"
332.93591787944695,2,"S000270"
365.03417073255906,3,"S000270"
358.0798432363926,4,"S000270"
394.5046547219973,5,"S000270"
411.3783011527278,6,"S000270"
461.13473755650523,7,"S000270"
463.9234449727622,8,"S000270"
521.6153539749654,9,"S000270"
315.75826774984273,0,"S000271"
292.4255122204235,1,"S000271"
300.71505583360994,2,"S000271"
339.98702438718203,3,"S000271"
350.7492165957339,4,"S000271"
362.0275729813178,5,"S000271"
359.68369960226426,6,"S000271"
369.4460316374288,7,"S000271"
410.0239523590373,8,"S000271"
399.76313103951725,9,"S000271"
268.5435503422833,0,"S000272"
218.02683266898356,1,"S000272"
254.34552905000072,2,"S000272"
276.3527193811145,3,"S000272"
250.61968241881854,4,"S000272"
278.471813233166,5,"S000272"
245.49362126301105,6,"S000272"
260.94784621848504,7,"S000272"
238.50160956793894,8,"S000272"
308.776817416739,9,"S000272"
226.88912217637628,0,"S000273"
223.88946892216566,1,"S000273"
264.92010310139847,2,"S000273"
270.1723662500601,3,"S000273"
275.52175389362736,4,"S000273"
254.22621412175934,5,"S000273"
342.586977889701,6,"S000273"
307.31178715838035,7,"S000273"
263.9903052996003,8,"S000273"
328.55416394408536,9,"S000273"
291.64358227758805,0,"S000274"
226.110326485757,1,"S000274"
218.00684196240127,2,"S000274"
241.69280820440514,3,"S000274"
300.591197622086,4,"S000274"
318.0275697710267,5,"S000274"
308.9923277269185,6,"S000274"
307.4384787528747,7,"S000274"
343.44012818147974,8,"S000274"
345.5800708006372,9,"S000274"
210.1726882802472,0,"S000275"
237.52907074384106,1,"S000275"
241.42587109551275,2,"S000275"
234.76238655542045,3,"S000275"
259.4901235679517,4,"S000275"
252.9434973863175,5,"S000275"
292.12433297997865,6,"S000275"
313.30735069972803,7,"S000275"
362.44598668466324,8,"S000275"
318.5840720218037,9,"S000275"
252.68337350288456,0,"S000276"
203.13520985830488,1,"S000276"
222.28785642649572,2,"S000276"
229.0738524090839,3,"S000276"
295.0736290355059,4,"S000276"
223.4218619951177,5,"S000276"
246.1183138593103,6,"S000276"
289.4446410260676,7,"S000276"
257.37151184276,8,"S000276"
218.90885605356203,9,"S000276"
275.2956811097034,0,"S000277"
295.55901213436914,1,"S000277"
269.93789299820037,2,"S000277"
324.42680743220393,3,"S000277"
319.0020022631127,4,"S000277"
362.24528811761246,5,"S000277"
351.8924448126391,6,"S000277"
352.6246849324517,7,"S000277"
362.349565505781,8,"S000277"
402.10028341985594,9,"S000277"
252.6313416182171,0,"S000278"
276.2934588744318,1,"S000278"
255.47092051915183,2,"S000278"
286.83983906288375,3,"S000278"
306.8287406470671,4,"S000278"
288.3783928103365,5,"S000278"
297.3805379457688,6,"S000278"
275.89155903392134,7,"S000278"
265.45049791908053,8,"S000278"
296.06967537760966,9,"S000278"
226.1166675185741,0,"S000279"
255.506170065351,1,"S000279"
232.43410307151024,2,"S000279"
291.26167055878767,3,"S000279"
301.2734257487675,4,"S000279"
319.1740999275418,5,"S000279"
284.2724790397294,6,"S000279"
350.67887679170195,7,"S000279"
361.0692831294493,8,"S000279"
379.3740002970827,9,"S000279"
264.929386565375,0,"S000280"
277.4419918248707,1,"S000280"
283.7482944096106,2,"S000280"
281.75490536781075,3,"S000280"
268.04970025630786,4,"S000280"
275.8372840418403,5,"S000280"
297.6563625451757,6,"S000280"
279.0390604387983,7,"S000280"
267.95723447555736,8,"S000280"
294.6196163593221,9,"S000280"
201.68056104540375,0,"S000281"
225.49586881808884,1,"S000281"
243.78151264810063,2,"S000281"
310.0860818566154,3,"S000281"
253.0345201689045,4,"S000281"
269.0087579130852,5,"S000281"
310.20533290614435,6,"S000281"
265.1601707431127,7,"S000281"
259.97882723861585,8,"S000281"
285.16027943314253,9,"S000281"
181.74846394464583,0,"S000282"
272.9600122440802,1,"S000282"
318.7699980064016,2,"S000282"
350.9918003511559,3,"S000282"
332.40871453132206,4,"S000282"
384.9425901708519,5,"S000282"
358.8437696210858,6,"S000282"
453.53274485785334,7,"S000282"
401.75176505122596,8,"S000282"
518.36513519298,9,"S000282"
290.82424894363146,0,"S000283"
266.3938120561858,1,"S000283"
257.1694734436471,2,"S000283"
335.7559833312803,3,"S000283"
360.8304781297852,4,"S000283"
391.10637660934583,5,"S000283"
363.7801689483195,6,"S000283"
360.8144143077334,7,"S000283"
382.27976852927617,8,"S000283"
392.5437793996715,9,"S000283"
286.18107313806803,0,"S000284"
367.6759355514398,1,"S000284"
320.8878760686608,2,"S000284"
324.7728613599927,3,"S000284"
385.6365424529554,4,"S000284"
350.94088187306556,5,"S000284"
342.75498038618605,6,"S000284"
349.8053385273612,7,"S000284"
371.7977680048957,8,"S000284"
368.3059421485124,9,"S000284"
253.908012007742,0,"S000285"
276.2059430222299,1,"S000285"
262.6106104343618,2,"S000285"
280.8968933651065,3,"S000285"
290.4065500647858,4,"S000285"
333.9597167071225,5,"S000285"
341.04711363450576,6,"S000285"
261.4669626201202,7,"S000285"
309.8705659692924,8,"S000285"
292.3654159522198,9,"S000285"
231.12209884835295,0,"S000286"
259.3692651758671,1,"S000286"
233.94283577432745,2,"S000286"
224.86602001614818,3,"S000286"
206.59793593234428,4,"S000286"
288.18862083404554,5,"S000286"
252.76816792075846,6,"S000286"
242.06308377538855,7,"S000286"
268.1316501334865,8,"S000286"
271.5082688515827,9,"S000286"
224.92809902332166,0,"S000287"
253.41154170444347,1,"S000287"
249.81476663777423,2,"S000287"
232.87484107099067,3,"S000287"
241.7127469881278,4,"S000287"
287.4644490671031,5,"S000287"
267.59801935408325,6,"S000287"
238.68085010592753,7,"S000287"
260.36863695836956,8,"S000287"
265.0912132887082,9,"S000287"
262.1135561663764,0,"S000288"
234.1536640819896,1,"S000288"
256.96622336841665,2,"S000288"
311.7238553722541,3,"S000288"
281.22398588630665,4,"S000288"
312.96933039590255,5,"S000288"
333.77654468444297,6,"S000288"
356.1197289028887,7,"S000288"
331.2371139593324,8,"S000288"
388.29324584667546,9,"S000288"
298.28106174840593,0,"S000289"
302.5070985323155,1,"S000289"
263.23139256385525,2,"S000289"
290.3030024045482,3,"S000289"
305.61281601890323,4,"S000289"
276.49810384774577,5,"S000289"
342.7398394560308,6,"S000289"
308.86320558444106,7,"S000289"
291.01462725431884,8,"S000289"
289.28320553998776,9,"S000289"
143.25576953266,0,"S000290"
210.65913448326123,1,"S000290"
251.11143727406568,2,"S000290"
299.1812134914175,3,"S000290"
281.1208947790446,4,"S000290"
302.0952670609412,5,"S000290"
292.26969977848216,6,"S000290"
334.4135265949759,7,"S000290"
329.01108570568374,8,"S000290"
338.6301659110423,9,"S000290"
252.5810654130755,0,"S000291"
262.82440439737803,1,"S000291"
318.451292852377,2,"S000291"
342.2469963470898,3,"S000291"
344.8139106806754,4,"S000291"
400.09463307081944,5,"S000291"
439.514009588156,6,"S000291"
476.43201596845256,7,"S000291"
472.7201546249683,8,"S000291"
531.433888855599,9,"S000291"
261.53833785832575,0,"S000292"
184.14041771285594,1,"S000292"
261.3984005776533,2,"S000292"
269.5351116598154,3,"S000292"
312.80349383655215,4,"S000292"
260.6262632884503,5,"S000292"
340.57405059476366,6,"S000292"
273.5406226582784,7,"S000292"
319.9527701218903,8,"S000292"
334.54262823475335,9,"S000292"
240.80691460043482,0,"S000293"
244.69143524686552,1,"S000293"
266.47228694548465,2,"S000293"
307.9936010303493,3,"S000293"
219.0419890673254,4,"S000293"
251.42511728974495,5,"S000293"
214.6803286153358,6,"S000293"
287.5064699263771,7,"S000293"
324.25841016025265,8,"S000293"
261.0171037065365,9,"S000293"
174.70078668759638,0,"S000294"
237.25625774086677,1,"S000294"
180.3797637582115,2,"S000294"
168.87460279043393,3,"S000294"
136.87506212430725,4,"S000294"
154.02298646670235,5,"S000294"
159.3419620418398,6,"S000294"
177.8595421891307,7,"S000294"
175.85084393828257,8,"S000294"
166.85826664763923,9,"S000294"
272.2087830756782,0,"S000295"
307.2382060187197,1,"S000295"
304.85358597386045,2,"S000295"
301.6553229154387,3,"S000295"
382.59853269667406,4,"S000295"
348.5157852608626,5,"S000295"
415.8640359192815,6,"S000295"
438.0218821503263,7,"S000295"
469.9307709766957,8,"S000295"
420.95790892016305,9,"S000295"
212.97146361023823,0,"S000296"
227.84051810486832,1,"S000296"
262.21088146638,2,"S000296"
282.0451024129169,3,"S000296"
307.4592042779019,4,"S000296"
313.6315748337384,5,"S000296"
324.5166281806501,6,"S000296"
300.4500524303847,7,"S000296"
296.5109261250848,8,"S000296"
333.6843388756346,9,"S000296"
199.0300458544783,0,"S000297"
291.8416782001247,1,"S000297"
288.0069353636352,2,"S000297"
236.01332755478745,3,"S000297"
306.06645771653115,4,"S000297"
259.80556570844425,5,"S000297"
239.65647815673626,6,"S000297"
282.76371585574134,7,"S000297"
325.12988091399467,8,"S000297"
326.6803694196336,9,"S000297"
258.90564961667275,0,"S000298"
270.48347259298066,1,"S000298"
256.6492039928533,2,"S000298"
197.66991452024956,3,"S000298"
228.40959894034188,4,"S000298"
232.12062685655695,5,"S000298"
187.72322515067592,6,"S000298"
198.03099098774325,7,"S000298"
188.64039062829772,8,"S000298"
232.34663646715916,9,"S000298"
306.90807021703927,0,"S000299"
269.89602729506373,1,"S000299"
314.79294454019526,2,"S000299"
314.2218412686372,3,"S000299"
302.4241330396869,4,"S000299"
338.20106129361,5,"S000299"
336.390913624033,6,"S000299"
335.63755351135666,7,"S000299"
362.1062341917277,8,"S000299"
400.5879152894894,9,"S000299"
256.14749939187084,0,"S000300"
240.27688295234037,1,"S000300"
233.34733970617606,2,"S000300"
273.1648620938506,3,"S000300"
258.6462997907131,4,"S000300"
300.67536164276373,5,"S000300"
322.21624400715706,6,"S000300"
333.5048919112743,7,"S000300"
295.64413734516324,8,"S000300"
295.35663514738314,9,"S000300"
244.4518460526044,0,"S000301"
288.48511990124643,1,"S000301"
297.95039554390274,2,"S000301"
257.83182926903186,3,"S000301"
258.248422754137,4,"S000301"
314.71666450923766,5,"S000301"
370.99752123812914,6,"S000301"
333.48142585869107,7,"S000301"
333.8842608350761,8,"S000301"
372.7610871405342,9,"S000301"
278.77455882883777,0,"S000302"
283.28453392340543,1,"S000302"
310.629174549206,2,"S000302"
343.1143634841307,3,"S000302"
369.047993812695,4,"S000302"
351.1900402569551,5,"S000302"
331.7787495210482,6,"S000302"
323.91087892371513,7,"S000302"
379.64871281796263,8,"S000302"
318.81770742966785,9,"S000302"
198.79866262947309,0,"S000303"
238.24845881944242,1,"S000303"
229.40338753274014,2,"S000303"
251.58061538146904,3,"S000303"
277.5771125563292,4,"S000303"
240.37263091365205,5,"S000303"
242.52240495651657,6,"S000303"
321.3710508058499,7,"S000303"
286.1957739245696,8,"S000303"
300.1475873643448,9,"S000303"
258.40822557728035,0,"S000304"
275.1137511636785,1,"S000304"
301.30378925468034,2,"S000304"
328.93910137466617,3,"S000304"
318.8348651460825,4,"S000304"
307.94306871353734,5,"S000304"
337.0174020917026,6,"S000304"
336.08722702086874,7,"S000304"
321.5982050965004,8,"S000304"
293.63283298594246,9,"S000304"
288.86798495415303,0,"S000305"
277.32207189311487,1,"S000305"
279.0708537879966,2,"S000305"
295.91072435001007,3,"S000305"
329.8211883625751,4,"S000305"
291.5270676603429,5,"S000305"
323.6211611839799,6,"S000305"
338.7546039480114,7,"S000305"
325.67776645557603,8,"S000305"
349.1518518772274,9,"S000305"
235.71555428213182,0,"S000306"
266.33654796063087,1,"S000306"
260.6029986273241,2,"S000306"
303.3017482272559,3,"S000306"
268.7282531276053,4,"S000306"
307.7407139299096,5,"S000306"
309.50889123295514,6,"S000306"
362.1743234151267,7,"S000306"
355.1995273134862,8,"S000306"
377.2660675780454,9,"S000306"
223.38030886182815,0,"S000307"
295.47952082039524,1,"S000307"
285.4548419134345,2,"S000307"
253.18168160355182,3,"S000307"
291.79992553736514,4,"S000307"
272.6298727087755,5,"S000307"
266.0197599867092,6,"S000307"
284.9844742811497,7,"S000307"
329.9471194987734,8,"S000307"
355.6809572522808,9,"S000307"
276.73923448705665,0,"S000308"
264.88940813603557,1,"S000308"
294.15120872232575,2,"S000308"
308.7296942231703,3,"S000308"
316.48162748760177,4,"S000308"
376.0622044573069,5,"S000308"
338.9545219221499,6,"S000308"
368.1270973254053,7,"S000308"
363.4518754747034,8,"S000308"
381.64743008054154,9,"S000308"
239.6942931411249,0,"S000309"
239.6278840498773,1,"S000309"
233.54093399941843,2,"S000309"
223.94227735961542,3,"S000309"
260.3910829552878,4,"S000309"
238.07148497058884,5,"S000309"
234.51721378927775,6,"S000309"
212.39961615085377,7,"S000309"
214.8809885899857,8,"S000309"
233.38309730142257,9,"S000309"
231.81328564613807,0,"S000310"
253.39242821346704,1,"S000310"
278.64545435647364,2,"S000310"
242.2508444258078,3,"S000310"
233.12599748884315,4,"S000310"
289.18334970956363,5,"S000310"
341.2120442280124,6,"S000310"
264.46328660473495,7,"S000310"
306.71909312303535,8,"S000310"
253.2090804991709,9,"S000310"
269.0820197702238,0,"S000311"
244.96581945346622,1,"S000311"
273.5192361073627,2,"S000311"
308.44799031905876,3,"S000311"
327.90137678484786,4,"S000311"
307.60696529394033,5,"S000311"
319.3692577392849,6,"S000311"
364.5445662484316,7,"S000311"
380.69911979160145,8,"S000311"
453.2049266896488,9,"S000311"
234.69908025537399,0,"S000312"
201.89034901365795,1,"S000312"
255.00913935256239,2,"S000312"
307.8420044138238,3,"S000312"
269.6612244675664,4,"S000312"
293.17286201697084,5,"S000312"
283.4469241535265,6,"S000312"
273.90430237964534,7,"S000312"
283.09362407687337,8,"S000312"
268.6065646598627,9,"S000312"
217.516234843675,0,"S000313"
221.01129178100115,1,"S000313"
228.9186851440848,2,"S000313"
241.42261923077453,3,"S000313"
261.6571687966042,4,"S000313"
268.80831607091113,5,"S000313"
277.41011306997507,6,"S000313"
314.1769854522096,7,"S000313"
341.6517381591835,8,"S000313"
373.59174789972263,9,"S000313"
235.868784072819,0,"S000314"
260.5049240990862,1,"S000314"
276.4755309995779,2,"S000314"
272.9080052412646,3,"S000314"
304.2703043052462,4,"S000314"
278.26161039942,5,"S000314"
325.274344330162,6,"S000314"
325.980117500399,7,"S000314"
337.6948541264136,8,"S000314"
307.8160349408321,9,"S000314"
243.04939849366514,0,"S000315"
284.7694599810112,1,"S000315"
295.78937544734407,2,"S000315"
248.34166436644176,3,"S000315"
279.04734450787953,4,"S000315"
264.02423925724844,5,"S000315"
291.450202712594,6,"S000315"
322.114669432035,7,"S000315"
299.1066607966155,8,"S000315"
312.8417044013968,9,"S000315"
182.79091837103724,0,"S000316"
296.0423707140132,1,"S000316"
261.96620025868026,2,"S000316"
246.29326877841282,3,"S000316"
307.39053243064643,4,"S000316"
291.4255375501071,5,"S000316"
350.7578395431962,6,"S000316"
318.0360735583329,7,"S000316"
327.0869982781663,8,"S000316"
373.3985143752783,9,"S000316"
210.21114100386504,0,"S000317"
256.63981497809397,1,"S000317"
269.6846463375337,2,"S000317"
206.89857593965775,3,"S000317"
291.7173832368826,4,"S000317"
288.8459854890976,5,"S000317"
300.2519428060722,6,"S000317"
264.1283006818484,7,"S000317"
289.5306856851944,8,"S000317"
348.7402434565547,9,"S000317"
236.07836545752863,0,"S000318"
227.89910827677699,1,"S000318"
228.43974582138213,2,"S000318"
190.53424792107847,3,"S000318"
167.28322592105212,4,"S000318"
236.0704967852713,5,"S000318"
209.00775539767025,6,"S000318"
233.22536067507588,7,"S000318"
209.3626766352266,8,"S000318"
221.92838478863467,9,"S000318"
281.4891835361239,0,"S000319"
309.51400325641333,1,"S000319"
372.217541358587,2,"S000319"
373.5983632170835,3,"S000319"
380.6173433201426,4,"S000319"
367.8219019661203,5,"S000319"
425.5988392508383,6,"S000319"
410.11884951776807,7,"S000319"
402.82181986203136,8,"S000319"
467.65727496890617,9,"S000319"
236.39297189138637,0,"S000320"
270.2014907311696,1,"S000320"
253.8415165934592,2,"S000320"
280.9111341966397,3,"S000320"
281.24547801562557,4,"S000320"
273.9503660942238,5,"S000320"
289.3527040938867,6,"S000320"
338.78293341573226,7,"S000320"
334.83696319821456,8,"S000320"
352.97854344148436,9,"S000320"
198.85441713697418,0,"S000321"
202.2445880414124,1,"S000321"
235.9133280916108,2,"S000321"
228.14237777982393,3,"S000321"
248.30465168364023,4,"S000321"
198.90119394652274,5,"S000321"
192.21821732787626,6,"S000321"
232.36713367321326,7,"S000321"
257.5629106828619,8,"S000321"
275.6227085080696,9,"S000321"
233.5769332338462,0,"S000322"
207.15334100370848,1,"S000322"
258.5290205468771,2,"S000322"
223.35143554157872,3,"S000322"
237.74066592741463,4,"S000322"
246.7505807400042,5,"S000322"
270.03867276951445,6,"S000322"
233.30127271334987,7,"S000322"
230.78925224929327,8,"S000322"
215.59271380793638,9,"S000322"
258.5812455727835,0,"S000323"
206.77722777356598,1,"S000323"
215.21257126789035,2,"S000323"
267.1070965698486,3,"S000323"
238.8797530349577,4,"S000323"
207.85423590441403,5,"S000323"
258.6936636873893,6,"S000323"
257.56498876500433,7,"S000323"
249.2238055487116,8,"S000323"
237.74436202937866,9,"S000323"
246.01834130461341,0,"S000324"
307.06938044257646,1,"S000324"
282.7546150426209,2,"S000324"
290.2292404104185,3,"S000324"
301.45704606500726,4,"S000324"
314.19785791956537,5,"S000324"
281.8515746575792,6,"S000324"
305.80129101547607,7,"S000324"
328.59327535058867,8,"S000324"
348.584202068189,9,"S000324"
230.73080486127586,0,"S000325"
260.8399612258219,1,"S000325"
303.56562584379594,2,"S000325"
334.4822147558798,3,"S000325"
290.03055499871624,4,"S000325"
315.16781769719177,5,"S000325"
358.4272323380647,6,"S000325"
407.07019057803143,7,"S000325"
415.5239665317173,8,"S000325"
365.98577968856387,9,"S000325"
215.35186269477387,0,"S000326"
254.8051933675435,1,"S000326"
225.43520591557868,2,"S000326"
246.96974346433902,3,"S000326"
255.10943010531923,4,"S000326"
279.0481493059615,5,"S000326"
339.9856763319679,6,"S000326"
286.84901179393205,7,"S000326"
402.37419578955104,8,"S000326"
342.6379296527122,9,"S000326"
275.94695163074346,0,"S000327"
232.5963485206446,1,"S000327"
269.74382787348793,2,"S000327"
286.1599010298438,3,"S000327"
313.8515995749174,4,"S000327"
287.70377877532803,5,"S000327"
367.4478877415236,6,"S000327"
355.6310520416981,7,"S000327"
416.82353661703297,8,"S000327"
411.3578618406648,9,"S000327"
188.18449451184495,0,"S000328"
220.42360084863094,1,"S000328"
237.66383508891704,2,"S000328"
237.16969646714102,3,"S000328"
309.75406832528256,4,"S000328"
322.74347125511133,5,"S000328"
328.1285861298298,6,"S000328"
327.23112228961014,7,"S000328"
358.6033711844398,8,"S000328"
360.3422901022126,9,"S000328"
267.7342087463172,0,"S000329"
289.4986626408591,1,"S000329"
241.4660149671892,2,"S000329"
300.96075186448377,3,"S000329"
274.4410103567126,4,"S000329"
336.2081585933111,5,"S000329"
313.8825151454462,6,"S000329"
303.3869278267645,7,"S000329"
278.4890584032962,8,"S000329"
325.9598656232754,9,"S000329"
285.07665525768203,0,"S000330"
224.59492722933697,1,"S000330"
279.45324521405246,2,"S000330"
270.80165119490454,3,"S000330"
274.5988642380611,4,"S000330"
306.40633748736644,5,"S000330"
286.59092249177223,6,"S000330"
258.6055057263609,7,"S000330"
301.45666491085746,8,"S000330"
365.7546507280778,9,"S000330"
284.29590467915403,0,"S000331"
316.2312652089905,1,"S000331"
315.59236275525967,2,"S000331"
346.2541868769221,3,"S000331"
355.55682032656824,4,"S000331"
352.74822079865226,5,"S000331"
455.2625039397504,6,"S000331"
419.0396269028024,7,"S000331"
473.85994019755583,8,"S000331"
522.4728689550844,9,"S000331"
213.99285456176983,0,"S000332"
220.44407698352663,1,"S000332"
330.1819558815936,2,"S000332"
289.42911358115396,3,"S000332"
285.21651462247854,4,"S000332"
367.7293763761653,5,"S000332"
290.9937049284482,6,"S000332"
327.8926295540229,7,"S000332"
380.7480732416472,8,"S000332"
350.955018971722,9,"S000332"
209.43202631305203,0,"S000333"
232.0931927976541,1,"S000333"
289.5872415139659,2,"S000333"
264.08585961620673,3,"S000333"
275.2698785525477,4,"S000333"
314.8980170265545,5,"S000333"
289.23886506602037,6,"S000333"
315.6636471597275,7,"S000333"
297.7219503538851,8,"S000333"
301.969022374794,9,"S000333"
242.9727716998209,0,"S000334"
238.8270482467879,1,"S000334"
271.8282648591745,2,"S000334"
198.93962718392928,3,"S000334"
248.6960709091724,4,"S000334"
277.7286031955419,5,"S000334"
262.6721022427959,6,"S000334"
245.35071320273596,7,"S000334"
273.08504610591257,8,"S000334"
282.8106163484964,9,"S000334"
308.6055423431869,0,"S000335"
371.97582898841085,1,"S000335"
372.4642708566071,2,"S000335"
302.22191122799074,3,"S000335"
405.8422142669738,4,"S000335"
354.3455760180041,5,"S000335"
444.64428023275934,6,"S000335"
430.2065145708471,7,"S000335"
485.0136247503203,8,"S000335"
422.65163563858795,9,"S000335"
232.89495670505,0,"S000336"
239.11279592150933,1,"S000336"
248.0298787777204,2,"S000336"
246.22375473169132,3,"S000336"
262.38212166494634,4,"S000336"
256.89197028082503,5,"S000336"
259.3814185954383,6,"S000336"
244.91675853687877,7,"S000336"
321.5455380704315,8,"S000336"
313.5250102061689,9,"S000336"
313.24863272744943,0,"S000337"
267.30956560420844,1,"S000337"
280.6446703130514,2,"S000337"
267.09398520290307,3,"S000337"
298.8917442992442,4,"S000337"
356.77983644973466,5,"S000337"
343.7275591911236,6,"S000337"
346.2955918605085,7,"S000337"
254.39736991181533,8,"S000337"
336.65756876440395,9,"S000337"
248.05798636964178,0,"S000338"
247.97513284182403,1,"S000338"
280.4379792200223,2,"S000338"
219.36709478862937,3,"S000338"
219.38681109114765,4,"S000338"
231.17942401084397,5,"S000338"
272.88149983904617,6,"S000338"
228.98755432194585,7,"S000338"
236.06901801329101,8,"S000338"
268.2012265093419,9,"S000338"
284.66484111853686,0,"S000339"
279.14774954046663,1,"S000339"
317.14309263920865,2,"S000339"
334.8968014040232,3,"S000339"
383.14373485449215,4,"S000339"
377.81904092342285,5,"S000339"
411.2300540103111,6,"S000339"
468.36710648763557,7,"S000339"
422.3970602593069,8,"S000339"
491.0284501390842,9,"S000339"
270.92761197841423,0,"S000340"
274.3830517657498,1,"S000340"
239.87540058740632,2,"S000340"
271.5332235378543,3,"S000340"
266.74596270072954,4,"S000340"
228.26793190188357,5,"S000340"
235.84592256917537,6,"S000340"
256.76631144404433,7,"S000340"
254.74111181367726,8,"S000340"
273.8824971297639,9,"S000340"
275.43862901124874,0,"S000341"
238.466161947046,1,"S000341"
221.3387396742918,2,"S000341"
234.95124114678708,3,"S000341"
254.37440904360287,4,"S000341"
269.2097934379397,5,"S000341"
269.5635477778964,6,"S000341"
262.65728881299196,7,"S000341"
296.8854504021893,8,"S000341"
260.06394769782236,9,"S000341"
287.8403178486788,0,"S000342"
297.5342798501749,1,"S000342"
298.7943367470997,2,"S000342"
313.58131060481173,3,"S000342"
316.8071766376925,4,"S000342"
328.6685141207973,5,"S000342"
379.4649723620354,6,"S000342"
372.1776745058814,7,"S000342"
358.3386234390038,8,"S000342"
379.93998904452974,9,"S000342"
199.6881931966089,0,"S000343"
204.76639286630106,1,"S000343"
205.64316604712286,2,"S000343"
243.08241019279885,3,"S000343"
227.61972893701991,4,"S000343"
248.3099151878132,5,"S000343"
258.7487085703252,6,"S000343"
344.2154208281821,7,"S000343"
310.3263332038779,8,"S000343"
315.676068450842,9,"S000343"
216.6834010502357,0,"S000344"
261.84303036164266,1,"S000344"
262.6290151224406,2,"S000344"
199.18343036361745,3,"S000344"
256.8154103241574,4,"S000344"
252.0378469530614,5,"S000344"
273.96154964628266,6,"S000344"
235.57064102829258,7,"S000344"
282.49091732083195,8,"S000344"
264.3858106764629,9,"S000344"
228.85095478594087,0,"S000345"
218.71612755716734,1,"S000345"
222.73828831921637,2,"S000345"
205.86867879677754,3,"S000345"
213.19177184648797,4,"S000345"
221.54282501822127,5,"S000345"
267.33500921602484,6,"S000345"
197.35011254566314,7,"S000345"
211.70295047548308,8,"S000345"
224.7820727464937,9,"S000345"
259.0578500930517,0,"S000346"
229.66203214576376,1,"S000346"
276.7742362746867,2,"S000346"
279.0565013668158,3,"S000346"
266.2033963513495,4,"S000346"
365.24506500111437,5,"S000346"
347.345910682621,6,"S000346"
308.54856265789914,7,"S000346"
361.5410440251902,8,"S000346"
333.25196373774924,9,"S000346"
263.11753411680553,0,"S000347"
250.48663381943055,1,"S000347"
324.5780623384171,2,"S000347"
329.6442143289912,3,"S000347"
362.605928244565,4,"S000347"
333.61731434056986,5,"S000347"
327.65441771965715,6,"S000347"
334.09957782718806,7,"S000347"
361.9535639257496,8,"S000347"
382.05475269345334,9,"S000347"
280.72113922400075,0,"S000348"
274.26875862456046,1,"S000348"
279.13872601992796,2,"S000348"
315.9154027965444,3,"S000348"
309.105276736031,4,"S000348"
325.58412143420713,5,"S000348"
315.0784922465644,6,"S000348"
336.8785813916684,7,"S000348"
315.47668818545725,8,"S000348"
320.2190495935917,9,"S000348"
256.2403416282953,0,"S000349"
270.1608989425143,1,"S000349"
277.902770200798,2,"S000349"
311.67542723233055,3,"S000349"
278.13310165953794,4,"S000349"
257.08125752594367,5,"S000349"
288.89319136959097,6,"S000349"
301.95669773299466,7,"S000349"
293.61662321993026,8,"S000349"
346.6628671402401,9,"S000349"
274.79092361107655,0,"S000350"
281.55962476316034,1,"S000350"
265.66733387032696,2,"S000350"
246.01577134503773,3,"S000350"
282.797533545912,4,"S000350"
282.8169116011587,5,"S000350"
333.6466404240393,6,"S000350"
364.613722466311,7,"S000350"
358.3864524128755,8,"S000350"
393.63808499417576,9,"S000350"
229.38148883954656,0,"S000351"
281.6857606768003,1,"S000351"
284.39967703781036,2,"S000351"
288.6947487727089,3,"S000351"
318.58136922548186,4,"S000351"
303.5510603022625,5,"S000351"
